od,do,odleglosc,czas_rano,czas_poludnie,czas_wieczor
621,766,7.74,11,7,6
621,769,11.01,17,10,15
621,792,11.01,31,14,26
621,853,10.06,20,14,18
621,861,9.01,18,13,13
621,876,11.64,23,14,14
621,888,11.86,37,18,28
621,901,4.81,14,8,8
621,928,8.99,17,13,11
621,940,8.87,19,11,13
621,992,3.81,12,5,9
622,654,6.12,17,9,10
622,669,9.91,20,13,16
622,785,4.67,7,3,4
622,844,11.38,13,8,11
622,929,11.59,16,7,9
622,941,2.03,5,2,4
623,647,8.48,26,16,22
623,692,1.47,3,3,3
623,748,7.77,22,10,15
623,758,11.43,16,13,20
623,799,10.86,37,22,19
623,801,7.91,18,10,13
623,813,6.03,9,4,5
623,841,8.29,14,7,13
623,863,6.31,9,5,6
623,873,6.83,11,6,8
623,906,11.48,27,15,20
623,945,10.83,19,9,11
623,997,3.17,8,4,7
624,645,7.51,21,9,14
624,687,10.29,15,10,14
624,700,5.6,10,7,8
624,740,10.33,16,14,12
624,742,5.8,14,9,16
624,839,5.21,11,8,8
624,858,8.12,7,5,6
624,860,6.82,12,9,14
624,867,8.07,8,6,6
624,934,10.03,13,9,9
624,947,8.74,24,18,16
624,985,5.37,13,7,8
625,630,9.4,13,7,11
625,647,10.97,16,10,13
625,662,6.88,21,10,16
625,689,9.04,24,13,15
625,748,9.23,28,17,19
625,758,8.86,16,14,17
625,799,6.12,10,9,8
625,809,4.63,13,6,11
625,821,8.47,13,8,10
625,829,10.85,16,10,11
625,841,8.92,12,7,10
625,842,6.95,10,6,6
625,854,0.92,2,1,2
625,878,8.47,12,8,10
625,892,11.24,29,15,20
625,906,11.47,37,20,22
625,908,5.2,9,6,9
625,925,2.67,2,2,2
625,945,5.98,14,11,15
625,955,5.35,15,9,14
625,966,11.94,10,7,11
625,973,7.47,14,11,10
625,982,4.77,11,7,11
625,999,10.03,24,19,26
626,670,10.01,24,15,20
626,718,10.79,14,11,13
626,734,3.29,8,6,5
626,756,3.96,3,3,2
626,767,9.33,20,13,11
626,779,11.44,10,7,8
626,788,6.88,10,5,5
626,833,5.93,13,10,11
626,835,11.77,32,25,31
626,840,4.88,8,5,7
626,843,3.63,4,2,2
626,849,8.78,20,11,15
626,886,6.7,11,6,9
626,910,10.87,24,15,18
626,916,8.31,8,7,7
626,936,5.06,11,6,7
626,978,11.58,12,8,10
627,674,10.34,29,19,24
627,696,9.46,20,11,11
627,717,7.62,10,6,7
627,738,8.89,24,10,15
627,805,10.53,14,11,14
627,838,6.53,7,5,8
627,855,11.21,27,16,23
627,881,6.09,8,4,5
627,954,7.2,19,12,18
627,957,8.2,8,5,6
627,976,6.34,11,6,8
627,977,11.75,17,9,14
628,642,7.47,18,11,15
628,669,8.03,20,12,14
628,679,8.95,15,9,15
628,681,6.88,9,8,10
628,685,2.99,4,2,2
628,701,3.18,4,3,5
628,750,3.54,7,5,5
628,759,1.91,2,1,1
628,774,9.02,27,15,22
628,803,6.9,19,12,13
628,875,8.57,22,16,20
629,633,7.16,17,10,12
629,688,6.56,17,9,13
629,719,11.8,30,17,21
629,741,10.47,21,16,15
629,755,10.61,20,14,18
629,782,10.84,30,17,18
629,783,10.14,14,10,9
629,790,5.09,12,8,8
629,793,3.81,5,3,4
629,816,7.05,16,12,12
629,825,4.46,6,4,4
629,864,11.71,26,22,20
629,868,8.85,17,13,15
629,919,6.94,8,4,6
629,933,9.97,18,11,16
629,939,11.5,19,10,17
629,956,8.6,13,8,8
629,962,4.48,4,3,3
629,987,8.85,18,13,14
630,631,10.9,23,10,13
630,647,9.12,27,16,20
630,689,4.72,6,4,5
630,713,11.44,32,16,24
630,732,5.24,7,4,5
630,746,8.48,22,14,19
630,799,9.01,11,8,11
630,801,10.84,38,22,25
630,842,4.16,12,7,7
630,854,8.5,21,12,19
630,925,10.32,15,8,13
630,945,10.53,17,16,14
630,973,2.41,2,2,2
630,982,4.68,6,3,5
630,991,10.69,28,21,29
630,999,9.93,22,16,22
631,689,11.52,28,15,28
631,697,10.24,19,14,17
631,698,6.32,16,11,11
631,732,10.08,26,16,23
631,746,3.98,9,6,11
631,766,10.65,25,17,24
631,769,11.32,12,11,11
631,856,6.26,9,7,7
631,861,9.66,14,6,8
631,932,5.09,9,6,8
631,940,10.5,13,8,9
631,942,9.34,9,7,8
631,952,11.08,29,22,25
631,988,5.38,5,3,3
631,991,2.08,3,1,1
632,652,4.16,12,7,8
632,655,9.45,24,18,19
632,659,6.65,15,10,14
632,666,4.6,12,7,8
632,671,7.07,13,8,10
632,686,7.9,7,5,5
632,688,10.05,14,6,7
632,714,6.33,12,8,8
632,719,8.17,21,14,20
632,726,2.91,3,1,2
632,727,5.33,9,6,7
632,743,8.13,20,9,11
632,755,6.69,9,4,5
632,768,7.91,17,14,20
632,773,3.5,7,6,5
632,780,8.3,29,12,17
632,790,11.87,37,16,19
632,814,6.61,13,11,13
632,816,9.2,13,6,10
632,822,5.27,10,5,6
632,827,3.7,5,4,3
632,828,6.58,17,9,9
632,864,6.32,12,10,11
632,868,7.92,17,11,20
632,884,10.35,10,5,10
632,890,9.29,17,8,11
632,912,11.27,14,11,13
632,939,9.47,18,9,11
632,960,8.97,9,8,9
633,741,6.64,9,8,7
633,782,7.7,8,4,7
633,783,7.82,8,6,9
633,793,8.56,19,16,21
633,794,10.73,10,6,8
633,825,3.6,6,4,6
633,831,9.25,13,8,10
633,877,8.76,10,5,7
633,919,5.05,7,4,7
633,933,7.3,13,13,14
633,962,5.57,5,3,5
634,654,6.55,9,5,9
634,744,9.13,26,13,15
634,771,7.12,9,4,6
634,785,11.06,19,11,14
634,808,1.61,2,1,1
634,844,4.56,3,2,4
634,887,9.44,25,12,20
634,899,10.4,16,7,10
634,929,6.73,19,9,12
634,941,11.13,21,19,28
634,980,10.31,33,15,28
634,983,4.53,13,7,9
635,713,9.59,20,18,22
635,721,2.51,2,1,2
635,732,10.79,13,5,7
635,735,11.36,13,8,10
635,739,7.09,17,10,13
635,795,3.71,6,3,5
635,859,5.55,13,7,8
635,870,2.58,6,4,4
635,880,6.58,9,6,6
635,893,11.6,25,14,20
635,946,9.0,24,11,16
635,949,3.34,8,3,5
635,965,5.88,7,5,6
635,999,11.76,22,12,16
636,655,8.27,16,11,10
636,671,9.19,17,14,21
636,726,10.15,19,17,16
636,727,11.49,14,6,8
636,770,10.67,28,14,25
636,773,9.72,23,16,23
636,792,5.51,12,7,12
636,828,6.66,14,11,10
636,834,4.91,8,4,6
636,853,9.51,31,16,22
636,913,3.95,9,5,7
636,960,4.92,6,3,3
636,989,3.81,8,4,7
637,638,9.1,24,10,16
637,640,11.91,12,11,10
637,660,11.6,20,10,10
637,664,8.59,7,4,9
637,718,6.53,13,11,10
637,754,3.0,3,3,2
637,767,6.64,10,6,9
637,775,8.77,22,12,16
637,784,9.64,25,13,16
637,788,11.62,23,10,12
637,797,11.37,26,11,20
637,802,2.84,4,2,3
637,817,11.84,19,13,17
637,818,11.3,14,10,11
637,917,4.75,5,2,4
637,918,3.4,3,2,3
637,936,11.28,25,23,27
637,961,7.95,15,9,11
637,975,10.86,21,16,26
637,978,5.72,14,9,14
638,640,4.89,10,7,12
638,678,8.7,24,13,20
638,731,10.41,30,18,19
638,745,8.74,15,8,11
638,754,11.73,12,7,9
638,775,9.24,18,11,20
638,784,9.36,13,7,8
638,797,5.81,11,6,9
638,802,9.2,10,5,6
638,818,8.27,10,8,9
638,830,8.93,23,13,16
638,917,10.83,24,13,20
638,961,8.17,23,17,18
638,964,11.51,31,21,22
638,975,8.82,23,17,24
638,978,11.43,19,11,21
639,648,11.95,32,17,22
639,712,4.52,8,5,5
639,728,7.71,9,4,6
639,761,9.73,18,9,15
639,894,10.66,24,12,21
639,937,8.31,15,10,17
639,986,4.05,5,4,5
640,661,7.61,12,6,11
640,678,3.84,9,4,7
640,731,5.68,10,6,12
640,745,4.92,15,6,8
640,760,8.44,13,9,16
640,775,7.69,19,9,15
640,784,7.29,6,4,6
640,797,10.33,14,8,15
640,802,10.83,33,17,20
640,817,11.63,30,15,22
640,830,6.58,8,6,10
640,917,11.7,24,12,14
640,920,11.63,18,12,20
640,961,7.02,10,9,11
640,964,10.92,30,18,25
641,663,11.42,28,18,15
641,672,7.93,22,14,18
641,789,8.41,17,12,11
641,810,8.04,26,12,21
641,815,6.64,12,7,12
641,869,10.15,25,15,19
641,885,7.11,14,8,10
641,921,7.87,8,6,6
641,923,9.03,21,12,13
641,924,8.19,16,9,10
641,926,11.57,34,15,26
641,963,10.14,23,13,13
642,679,11.08,29,14,25
642,681,2.43,7,4,5
642,685,8.83,11,10,11
642,701,9.51,14,9,9
642,741,6.46,18,11,14
642,750,7.14,11,8,8
642,759,6.52,18,10,16
642,774,6.17,12,6,8
642,783,5.81,7,3,5
642,831,9.2,21,14,16
642,919,9.23,28,14,17
642,933,6.13,11,5,8
643,656,6.87,14,9,12
643,673,7.97,7,6,8
643,677,7.26,16,10,15
643,697,9.31,25,13,20
643,766,11.67,26,16,21
643,769,7.68,17,11,18
643,786,8.18,16,12,20
643,861,8.19,19,9,13
643,901,4.04,13,7,10
643,930,7.58,19,8,13
643,958,6.04,10,6,7
643,967,10.8,11,7,8
643,992,10.42,30,15,20
644,707,4.29,5,3,6
644,708,2.45,5,3,4
644,845,5.38,5,4,4
644,846,10.27,12,6,10
644,876,9.99,12,7,8
644,888,7.07,8,6,6
644,905,7.82,24,12,16
644,928,7.45,15,7,8
644,948,9.56,23,14,25
644,953,2.53,6,3,5
644,971,8.78,16,15,20
644,992,11.12,22,11,16
645,700,7.28,12,9,10
645,704,10.58,11,6,7
645,735,11.58,38,20,29
645,742,5.65,8,4,4
645,763,7.61,15,7,11
645,823,10.8,16,8,8
645,839,10.82,19,12,15
645,860,1.65,3,1,2
645,865,7.01,8,5,8
645,985,2.17,4,3,5
646,656,6.63,11,5,7
646,673,6.98,9,7,10
646,728,6.9,21,9,12
646,733,5.12,10,5,7
646,761,10.36,13,9,11
646,764,10.0,10,7,9
646,769,11.3,22,14,18
646,786,4.61,14,8,9
646,874,8.35,9,6,8
646,894,9.1,20,13,13
646,937,10.14,24,13,15
646,943,4.2,6,2,4
646,944,6.87,6,6,6
646,952,11.82,23,13,18
646,958,6.31,17,8,9
646,967,3.61,7,4,7
646,986,10.58,21,14,21
647,689,4.4,5,2,4
647,692,9.6,16,10,12
647,746,9.45,19,11,15
647,748,6.25,16,11,14
647,758,10.92,23,14,20
647,799,5.28,5,3,5
647,801,3.02,6,3,5
647,821,11.25,13,6,7
647,841,6.86,7,5,5
647,842,5.88,11,7,6
647,854,10.61,24,10,13
647,856,11.5,30,16,16
647,863,9.63,15,10,10
647,873,10.09,33,20,18
647,945,6.58,7,5,7
647,973,10.02,22,10,17
647,982,9.41,23,11,15
647,997,5.42,6,4,5
648,702,8.19,21,10,18
648,728,10.0,29,18,16
648,764,6.02,14,8,9
648,832,5.58,12,10,14
648,872,10.37,37,22,26
648,874,10.82,24,23,24
648,937,4.39,8,6,7
648,943,8.89,15,13,13
648,944,7.32,15,9,9
648,986,10.09,21,15,20
649,658,1.84,4,3,3
649,720,6.84,15,9,11
649,737,7.76,18,11,12
649,752,11.67,13,11,12
649,772,11.22,14,8,8
649,796,9.29,22,13,18
649,798,3.74,6,3,6
649,850,8.09,11,8,9
649,883,9.6,28,14,20
649,900,7.39,17,14,16
649,909,6.53,22,11,13
649,915,9.03,14,9,14
649,926,11.62,9,8,10
649,938,10.76,16,12,14
649,979,2.65,2,1,2
650,668,10.22,11,8,8
650,709,6.9,12,7,9
650,710,10.88,38,18,30
650,722,6.29,18,13,16
650,729,1.11,1,1,1
650,730,10.33,34,15,23
650,751,5.44,5,4,4
650,762,7.37,16,10,13
650,765,8.8,19,14,17
650,807,8.52,11,7,10
650,857,9.46,21,13,17
650,902,6.1,12,11,13
650,904,6.81,9,4,7
650,914,8.91,27,13,25
650,920,11.96,43,23,29
650,964,9.72,11,8,11
651,682,4.75,5,2,3
651,690,8.06,26,15,15
651,694,7.7,12,8,9
651,806,5.76,8,4,6
651,862,7.2,14,8,13
651,871,6.43,8,6,9
651,911,5.15,9,4,5
651,927,5.27,15,8,13
651,984,6.74,21,14,18
651,998,2.41,4,3,4
652,659,4.74,7,4,8
652,666,5.26,8,6,7
652,671,10.7,31,21,21
652,686,3.79,5,2,3
652,714,6.59,21,13,15
652,726,5.68,14,9,10
652,727,9.38,21,12,15
652,743,9.26,14,6,8
652,749,9.56,18,16,19
652,755,10.79,13,8,11
652,768,4.97,15,9,10
652,773,5.2,9,8,8
652,780,6.33,15,10,12
652,804,9.38,7,5,8
652,814,4.69,10,6,9
652,822,2.77,5,3,6
652,824,10.79,24,14,15
652,827,0.64,1,1,1
652,828,8.93,18,9,9
652,835,11.98,20,15,19
652,851,10.29,20,13,12
652,864,8.36,14,8,11
652,868,11.85,36,16,25
652,884,7.13,14,10,11
652,890,6.27,17,11,9
652,912,9.18,11,5,9
652,960,11.38,20,11,16
652,972,11.99,27,15,13
652,981,10.19,35,16,17
653,676,7.48,12,8,10
653,699,6.92,16,9,10
653,711,8.26,9,8,10
653,720,9.69,18,10,13
653,753,6.41,11,6,7
653,770,7.2,9,5,5
653,776,10.05,18,11,16
653,812,3.9,11,7,7
653,820,7.7,18,10,15
653,845,9.38,33,14,19
653,846,4.61,7,4,5
653,850,7.95,23,13,21
653,915,10.96,18,11,13
653,938,8.48,10,6,5
653,969,11.2,33,17,23
653,990,11.84,25,15,18
654,771,10.8,35,18,23
654,785,5.78,11,8,14
654,808,7.77,16,9,11
654,844,5.85,10,8,8
654,929,7.48,25,12,13
654,941,4.6,5,3,4
654,983,6.88,10,6,9
655,671,2.42,5,3,4
655,719,5.52,13,7,13
655,726,7.23,11,7,12
655,727,4.94,10,5,6
655,755,7.66,9,5,6
655,773,7.95,22,11,17
655,792,3.83,6,3,3
655,828,4.92,16,8,10
655,834,11.38,31,18,18
655,853,4.27,13,7,8
655,868,9.26,11,8,8
655,913,10.75,35,15,20
655,939,5.78,7,4,7
655,960,3.94,9,6,7
655,987,10.36,21,14,21
655,989,10.96,23,17,24
656,673,1.44,2,1,1
656,677,11.64,11,10,12
656,697,11.49,21,10,18
656,728,11.32,15,11,11
656,733,9.81,11,6,9
656,761,10.39,34,21,20
656,769,4.96,4,3,3
656,786,5.34,11,8,9
656,861,8.16,14,8,9
656,894,8.89,18,14,12
656,901,8.2,22,9,15
656,930,11.69,23,12,15
656,942,8.22,24,14,15
656,943,10.83,32,18,20
656,952,8.87,17,12,20
656,958,4.33,8,5,8
656,967,7.45,18,13,14
656,988,10.68,25,17,26
657,675,7.2,13,10,16
657,683,9.09,28,12,22
657,744,9.63,14,12,11
657,771,11.45,21,14,17
657,782,11.54,15,13,17
657,794,8.28,15,11,14
657,848,5.62,10,8,10
657,877,4.78,6,3,4
657,887,9.09,32,15,24
657,899,10.28,30,19,24
657,935,5.35,8,5,5
657,980,10.86,29,23,29
658,720,7.21,10,6,8
658,737,6.29,20,10,10
658,752,10.12,13,7,10
658,772,11.54,37,22,29
658,796,7.69,20,9,15
658,798,5.36,15,6,10
658,850,9.04,14,6,11
658,883,10.11,15,8,8
658,900,7.66,21,11,14
658,909,4.93,5,2,4
658,915,10.69,21,15,20
658,926,11.72,23,12,19
658,938,10.67,9,6,9
658,979,2.23,7,4,3
659,666,3.4,9,6,7
659,686,4.97,11,7,9
659,688,11.5,30,17,18
659,714,3.32,3,2,3
659,726,9.3,15,8,11
659,727,11.66,19,17,23
659,743,6.03,15,7,10
659,749,5.89,10,7,9
659,755,11.66,35,16,31
659,768,9.23,21,12,20
659,773,9.3,21,11,18
659,780,1.69,4,2,2
659,804,8.77,18,8,9
659,814,0.05,1,1,1
659,816,11.33,14,11,15
659,822,1.97,2,2,2
659,827,4.41,12,7,8
659,835,9.94,22,14,24
659,849,9.92,28,17,16
659,851,8.87,30,14,23
659,864,6.36,8,5,8
659,884,4.21,4,2,3
659,890,10.33,30,15,19
659,912,4.68,11,8,11
659,956,10.92,15,9,15
659,972,7.25,6,4,8
659,981,11.59,24,13,24
660,663,11.84,26,16,25
660,664,5.07,5,3,4
660,695,7.45,9,6,10
660,737,10.48,14,8,12
660,752,8.61,24,14,17
660,754,8.76,13,10,11
660,775,11.71,38,24,30
660,796,8.99,10,6,8
660,802,9.91,24,14,19
660,817,9.92,14,9,15
660,898,10.4,23,19,18
660,909,10.75,14,7,11
660,917,8.03,23,14,20
660,918,9.9,19,11,18
660,922,9.75,16,13,11
660,981,10.65,23,10,17
661,668,10.88,20,13,19
661,678,5.08,4,2,5
661,731,2.14,3,1,2
661,745,3.88,11,5,8
661,760,1.39,3,1,2
661,778,7.61,12,9,13
661,791,6.75,20,10,14
661,810,10.11,25,20,26
661,815,8.75,21,13,15
661,830,6.21,12,8,9
661,920,9.1,18,9,14
661,923,7.21,17,13,15
661,964,10.74,22,12,20
661,970,5.0,5,3,4
662,713,10.97,26,22,26
662,724,11.84,26,22,29
662,809,6.52,11,7,8
662,854,7.22,16,11,18
662,878,2.97,4,2,3
662,892,11.75,14,8,12
662,908,8.06,24,13,19
662,925,4.41,9,6,8
662,955,5.31,7,5,7
662,973,11.81,24,18,17
662,982,9.86,26,19,16
662,993,7.86,19,12,11
662,999,8.8,27,18,24
663,678,11.56,13,8,11
663,752,5.57,7,3,4
663,775,7.3,12,6,8
663,784,6.95,19,13,18
663,796,7.91,19,10,16
663,817,3.28,9,4,6
663,869,2.7,8,4,4
663,885,9.51,25,18,24
663,909,10.37,23,17,28
663,917,10.7,19,11,14
663,961,8.44,12,6,10
664,695,8.83,20,16,13
664,718,11.98,19,14,18
664,754,5.63,5,4,4
664,767,9.91,15,11,12
664,802,8.13,18,16,20
664,804,10.25,10,7,9
664,835,9.31,14,7,8
664,851,9.94,35,21,26
664,898,6.84,10,7,6
664,917,7.15,21,11,16
664,918,5.84,13,10,11
664,922,11.24,22,12,19
664,978,11.64,35,24,30
664,981,10.6,29,21,29
665,693,11.38,20,19,24
665,711,11.88,15,12,18
665,740,2.68,7,4,7
665,753,11.57,15,9,11
665,776,6.65,9,4,5
665,800,5.87,17,9,12
665,819,1.48,1,1,1
665,820,10.63,13,10,10
665,839,9.36,19,15,21
665,858,6.26,15,9,12
665,867,8.58,9,4,5
665,882,9.45,18,12,16
665,897,6.34,18,9,14
665,934,8.82,24,13,19
665,947,3.7,5,3,5
665,959,2.04,1,1,1
665,969,8.73,9,6,9
665,990,4.3,6,3,3
665,995,11.1,27,20,23
666,671,11.11,15,9,10
666,686,7.44,16,11,18
666,688,8.4,11,6,9
666,714,1.73,4,2,2
666,719,10.73,34,20,20
666,726,7.51,20,13,17
666,727,8.8,31,17,21
666,743,4.03,3,2,3
666,749,9.07,12,6,7
666,755,8.35,15,10,15
666,768,10.22,21,13,23
666,773,7.96,24,13,19
666,780,4.58,9,6,10
666,790,11.81,26,17,21
666,814,3.39,7,3,6
666,816,8.08,13,11,12
666,822,3.59,9,4,8
666,827,4.64,4,3,4
666,828,11.18,16,10,9
666,864,3.3,3,2,3
666,868,8.66,25,13,22
666,884,7.6,23,15,19
666,890,11.52,22,15,15
666,912,7.28,13,8,8
666,939,11.93,17,15,20
666,956,8.75,24,11,13
666,972,8.54,15,10,14
667,716,11.54,22,16,17
667,719,11.53,21,16,20
667,790,11.25,21,9,15
667,793,9.85,33,16,24
667,853,11.69,11,9,11
667,930,6.32,12,7,8
667,939,10.23,36,19,27
667,987,6.08,10,6,10
668,729,9.16,14,10,14
668,730,3.84,8,5,7
668,731,11.69,19,15,24
668,745,8.98,14,11,12
668,760,9.8,23,11,14
668,791,9.22,18,9,12
668,830,6.31,10,9,9
668,902,4.11,6,5,6
668,914,6.56,17,9,10
668,920,1.82,3,2,2
668,964,2.83,3,1,2
668,970,10.7,24,14,26
669,685,9.42,11,6,6
669,701,5.24,10,6,6
669,750,11.12,28,22,22
669,759,8.26,28,17,16
669,785,10.27,15,8,9
669,803,4.51,6,3,4
669,941,11.94,32,15,19
670,705,8.13,27,15,17
670,706,11.8,26,19,26
670,715,8.58,25,12,19
670,718,11.57,13,8,10
670,734,9.42,14,11,14
670,756,10.24,14,9,10
670,788,7.0,7,5,7
670,811,7.34,8,5,10
670,837,11.91,25,14,17
670,843,10.48,32,22,30
670,866,11.81,11,9,9
670,886,4.21,11,6,9
670,889,10.96,30,14,15
670,896,9.94,26,15,15
670,907,9.0,14,11,13
670,916,2.87,3,1,3
670,936,9.12,14,7,14
671,719,4.35,9,5,6
671,726,5.1,8,6,8
671,727,2.65,5,3,4
671,755,5.82,10,8,11
671,773,6.01,11,8,11
671,790,10.98,21,11,16
671,792,5.87,11,8,13
671,816,10.8,15,8,13
671,827,10.44,22,11,16
671,828,3.89,8,5,4
671,834,11.31,33,19,28
671,853,6.61,22,11,17
671,864,11.18,24,16,29
671,868,7.56,12,8,12
671,913,10.86,13,10,11
671,939,5.12,8,6,7
671,960,4.3,3,2,4
671,987,10.27,13,8,12
671,989,11.17,17,13,14
672,690,8.28,9,4,7
672,694,10.98,18,11,14
672,772,6.65,16,9,10
672,789,9.47,11,6,9
672,806,10.39,22,14,15
672,862,11.85,34,20,22
672,869,11.81,14,10,17
672,883,8.47,18,13,12
672,885,4.85,17,9,9
672,891,6.61,7,5,7
672,900,10.38,25,13,18
672,911,11.26,16,10,11
672,921,2.28,4,2,2
672,924,1.97,4,3,4
672,926,6.18,10,5,8
672,927,10.88,28,18,19
672,963,2.55,7,4,4
672,984,9.64,24,14,20
673,677,11.97,38,20,21
673,697,11.37,38,16,22
673,698,11.94,24,11,17
673,728,10.76,28,17,23
673,733,10.73,21,15,19
673,761,9.13,14,9,10
673,769,4.33,9,6,5
673,786,6.53,7,5,6
673,861,7.79,15,9,9
673,894,7.65,17,9,10
673,901,8.71,23,12,14
673,942,6.85,10,6,8
673,943,11.15,16,11,11
673,952,7.43,20,9,12
673,958,5.73,18,10,13
673,967,8.39,12,11,13
673,988,9.67,21,14,21
674,680,10.58,31,16,29
674,691,6.9,9,4,7
674,693,7.09,21,13,16
674,696,9.5,17,12,12
674,717,4.74,6,3,3
674,725,7.6,24,15,18
674,736,5.86,8,6,8
674,738,9.6,15,7,11
674,757,3.62,6,5,6
674,826,8.0,12,8,11
674,838,9.91,18,10,10
674,855,1.87,3,1,2
674,882,11.48,24,18,22
674,903,5.46,14,10,9
674,954,6.8,9,6,11
674,957,11.68,16,12,13
674,968,6.45,8,5,6
674,977,5.52,7,4,5
674,995,9.43,31,15,23
675,683,2.02,4,3,4
675,781,7.57,13,10,13
675,787,9.11,16,8,11
675,848,2.15,6,3,5
675,877,10.3,21,12,16
675,879,7.49,13,8,9
675,935,3.47,9,4,6
676,699,11.98,29,17,33
676,711,0.79,1,1,1
676,720,9.24,18,9,9
676,753,1.56,2,1,1
676,776,9.49,24,15,17
676,798,9.05,9,7,7
676,800,9.91,23,13,20
676,812,3.8,13,8,8
676,819,10.79,25,14,16
676,820,1.63,3,2,3
676,850,6.21,9,5,8
676,882,10.34,31,20,26
676,915,4.55,4,3,4
676,938,11.31,26,18,23
676,959,11.72,17,11,17
676,969,4.52,11,9,8
676,990,7.98,11,7,6
677,697,3.7,7,3,4
677,698,7.61,17,10,11
677,766,4.8,11,8,8
677,769,8.74,10,8,8
677,861,6.08,9,5,7
677,876,9.54,27,17,26
677,888,10.52,15,13,17
677,901,3.6,8,4,4
677,928,8.08,20,10,15
677,932,11.84,14,8,13
677,940,6.13,13,12,10
677,988,10.75,19,12,16
677,992,4.35,5,3,4
678,731,2.96,3,2,2
678,745,4.67,10,7,9
678,760,6.31,16,11,13
678,775,7.91,7,4,5
678,784,7.14,15,9,10
678,791,11.78,21,12,11
678,815,10.82,21,14,19
678,817,10.65,11,7,7
678,830,7.5,20,12,16
678,923,10.3,18,14,19
678,961,7.77,9,7,7
678,970,10.05,20,18,24
679,685,6.31,16,7,13
679,701,11.89,12,7,13
679,702,9.77,16,13,17
679,716,6.06,13,8,13
679,750,5.56,6,4,7
679,759,10.44,28,16,23
679,764,10.41,25,10,19
679,774,6.4,14,6,11
679,832,10.58,18,15,16
679,872,7.09,13,5,8
679,874,9.03,17,15,22
679,875,2.33,6,3,6
680,693,8.68,13,12,11
680,711,11.67,25,19,20
680,717,11.29,33,22,23
680,725,3.62,8,7,7
680,736,4.75,11,5,6
680,800,9.67,8,7,7
680,855,11.56,17,13,17
680,882,6.14,21,11,12
680,897,11.78,17,11,18
680,903,5.41,6,6,5
680,915,9.97,33,16,24
680,968,10.83,28,12,16
680,969,9.84,27,17,17
681,685,8.98,12,6,7
681,701,8.17,15,9,8
681,741,6.91,14,9,10
681,750,7.73,11,5,8
681,759,5.42,5,3,4
681,774,8.34,19,11,16
681,783,6.98,6,5,7
681,794,11.96,32,21,29
681,831,7.68,11,9,11
681,919,10.2,24,16,19
681,933,7.12,18,9,9
682,690,5.58,9,7,5
682,694,2.98,6,4,4
682,806,3.56,7,4,5
682,862,2.64,6,4,4
682,871,7.19,11,7,10
682,891,11.26,25,23,25
682,911,4.14,8,5,6
682,927,3.34,10,5,8
682,963,11.45,15,7,10
682,984,2.83,7,3,4
682,998,3.9,5,4,6
683,781,6.89,22,10,18
683,787,8.37,10,7,11
683,848,4.15,10,7,9
683,879,7.14,14,10,13
683,935,5.4,10,7,9
684,723,1.55,2,1,2
684,895,9.58,18,16,20
684,950,10.72,17,9,12
685,701,5.62,8,7,8
685,716,11.69,31,16,25
685,750,2.11,4,2,3
685,759,4.83,15,7,11
685,774,8.21,27,12,20
685,803,6.76,9,5,8
685,872,10.26,12,7,8
685,875,5.63,13,7,11
686,695,10.62,14,11,16
686,714,8.09,10,5,6
686,726,9.37,11,7,7
686,743,10.89,16,10,16
686,749,7.15,18,15,16
686,768,5.32,7,5,7
686,773,8.72,20,12,12
686,780,5.8,9,9,11
686,804,5.6,9,4,5
686,814,4.94,7,6,6
686,822,3.85,4,2,2
686,824,9.49,14,7,10
686,827,4.2,12,6,7
686,835,8.41,20,10,14
686,851,6.6,18,11,12
686,864,10.73,17,9,11
686,884,4.61,12,5,6
686,890,6.03,8,7,7
686,898,9.87,11,8,12
686,912,7.8,23,14,16
686,922,9.65,12,7,6
686,972,11.33,34,18,23
686,981,6.92,19,11,13
687,691,8.27,10,6,7
687,693,9.25,15,8,11
687,700,9.22,17,14,14
687,740,9.95,29,16,23
687,742,10.94,16,10,15
687,757,9.21,18,14,21
687,826,6.22,11,6,7
687,836,7.36,10,6,6
687,855,10.93,25,17,29
687,867,4.24,7,6,7
687,895,11.78,28,19,27
687,897,8.25,16,10,16
687,931,6.24,9,6,8
687,947,9.44,21,13,13
687,950,10.0,15,10,13
687,959,11.68,11,6,9
687,968,7.43,15,9,10
687,977,9.19,20,12,17
687,995,4.3,11,5,6
688,714,8.25,8,6,7
688,719,8.59,15,10,18
688,726,11.96,33,16,29
688,727,9.49,12,7,9
688,743,6.14,16,10,13
688,755,6.23,15,9,10
688,790,4.55,13,6,10
688,793,9.19,19,10,15
688,814,11.51,33,20,28
688,816,1.23,1,1,1
688,822,11.99,14,10,12
688,825,10.91,28,21,24
688,864,5.16,6,4,4
688,868,4.68,10,5,8
688,939,9.05,19,12,19
688,956,4.46,6,4,5
688,962,7.82,25,14,13
688,987,9.83,24,15,23
689,732,9.67,21,9,13
689,746,7.89,10,5,5
689,748,8.8,26,16,16
689,799,5.61,17,8,12
689,801,6.43,14,8,8
689,841,9.19,15,9,13
689,842,2.23,4,2,3
689,854,8.38,18,9,13
689,856,11.81,20,11,15
689,925,11.02,14,10,11
689,945,7.31,16,11,11
689,973,5.78,20,8,14
689,982,5.88,11,6,8
689,997,9.73,23,15,24
690,694,6.24,16,8,14
690,789,10.62,13,10,12
690,806,2.36,3,2,2
